19,9,Stir fry,1542903244
19,10,Steamed vegetables,1543851378
19,11,Stew,1545214426
19,12,Stew,1544585812
19,13,Stew,1541779906
19,14,Steamed vegetables,1540266028
19,15,Stew,1542384652
19,16,Cook a dish,1538991153
19,17,Salad,1537630892
19,18,Salad,1542621072
19,19,Steamed vegetables,1544048851
19,20,Salad,1537543804
19,21,Stir fry,1545389054
25,1,Cook a dish,1540978686
25,2,Salad,1536312679
25,3,Salad,1541779628
25,4,Cook a dish,1545840534
25,5,Steamed vegetables,1543159804
25,6,Stir fry,1536550564
25,7,Steamed vegetables,1537306772
25,8,Stir fry,1542859372
25,9,Steamed vegetables,1541908708
25,10,Salad,1544779804
25,11,Salad,1536809404
25,12,Stir fry,1546206370
25,13,Stew,1539575964
25,14,Cook a dish,1543744480
25,15,Stew,1545018260
25,16,Cook a dish,1537868677
25,17,Salad,1545864007
25,18,Salad,1537911796
25,19,Stew,1540071203
25,20,Salad,1545342290
25,21,Steamed vegetables,1544370200
31,1,Cook a dish,1536096634
31,2,Stew,1538926788
31,3,Steamed vegetables,1541152498
31,4,Stew,1539208435
31,5,Salad,1542426944
31,6,Salad,1543204724
31,7,Stir fry,1544026478
31,8,Stir fry,1539727234
31,9,Stew,1539726136
31,10,Steamed vegetables,1541130396
31,11,Stir fry,1543120004
31,12,Steamed vegetables,1539359034
31,13,Salad,1542493314
31,14,Steamed vegetables,1537565653
31,15,Stir fry,1539704350
31,16,Steamed vegetables,1540742904
31,17,Cook a dish,1537565570
31,18,Stir fry,1536053443
31,19,Salad,1540094004
31,20,Stir fry,1541065094
31,21,Steamed vegetables,1536485404
37,1,Steamed vegetables,1539769344
37,2,Cook a dish,1535945468
37,3,Stew,1542274806
37,4,Stir fry,1539812739
37,5,Salad,1539078628
37,6,Cook a dish,1544607413
37,7,Salad,1537263349
37,8,Cook a dish,1536874663
37,9,Stew,1535988654
37,10,Stew,1542774244
37,11,Steamed vegetables,1545322456
37,12,Stew,1541411770
37,13,Cook a dish,1545993188
37,14,Cook a dish,1545086083
37,15,Steamed vegetables,1541887668
37,16,Salad,1541000288
37,17,Steamed vegetables,1541151751
37,18,Steamed vegetables,1541714529
37,19,Cook a dish,1542275709
37,20,Salad,1537975804
37,21,Cook a dish,1537219871
43,1,Cook a dish,1545903942
43,2,Steamed vegetables,1537889894
43,3,Cook a dish,1542901594
43,4,Stew,1543162198
43,5,Cook a dish,1536096634
43,6,Stir fry,1537436189
43,7,Salad,1545644718
43,8,Salad,1544349392
43,9,Steamed vegetables,1538689279
43,10,Salad,1536139821
43,11,Stew,1540374043
43,12,Salad,1542144604
43,13,Steamed vegetables,1539964750
43,14,Salad,1537738659
43,15,Cook a dish,1536939382
43,16,Steamed vegetables,1543161856
43,17,Salad,1537997507
43,18,Stir fry,1544826356
43,19,Steamed vegetables,1542837439
43,20,Steamed vegetables,1538947804
43,21,Steamed vegetables,1542750050
49,1,Stir fry,1542513052
49,2,Steamed vegetables,1543248972
49,3,Cook a dish,1543033564
49,4,Stir fry,1541584887
49,5,Stew,1546140604
49,6,Stew,1542275408
49,7,Salad,1545516008
49,8,Stew,1545561934
49,9,Cook a dish,1543636824
49,10,Cook a dish,1536874408
49,11,Stew,1537976212
49,12,Steamed vegetables,1544200504
49,13,Steamed vegetables,1544697121
49,14,Cook a dish,1545194128
49,15,Stew,1543335404
49,16,Stir fry,1537565736
49,17,Stew,1541217820
49,18,Stew,1541065584
49,19,Salad,1541799004
49,20,Steamed vegetables,1542491137
49,21,Stew,1538451004
55,1,Cook a dish,1544350980
55,2,Stir fry,1541107804
55,3,Stir fry,1546080097
55,4,Salad,1539294382
55,5,Steamed vegetables,1542557830
55,6,Steamed vegetables,1542060823
55,7,Salad,1542382816
55,8,Steamed vegetables,1539877744
55,9,Stir fry,1539984799
55,10,Cook a dish,1542945132
55,11,Stir fry,1542514300
55,12,Salad,1539122154
55,13,Stew,1536291100
55,14,Cook a dish,1535945444
55,15,Stir fry,1543311702
55,16,Stir fry,1544392600
55,17,Cook a dish,1545105532
55,18,Cook a dish,1545496204
55,19,Steamed vegetables,1535902246
55,20,Salad,1536355939
55,21,Steamed vegetables,1540028592
61,1,Steamed vegetables,1542189586
61,2,Cook a dish,1544110976
61,3,Cook a dish,1543248972
61,4,Cook a dish,1544218986
61,5,Steamed vegetables,1546013374
61,6,Stew,1536658409
61,7,Cook a dish,1544026860
61,8,Stir fry,1541714804
61,9,Stew,1544911519
61,10,Steamed vegetables,1539207004
61,11,Steamed vegetables,1540892989
61,12,Steamed vegetables,1545170779
61,13,Steamed vegetables,1538537788
61,14,Salad,1537047417
61,15,Steamed vegetables,1546144924
61,16,Salad,1544823423
61,17,Steamed vegetables,1544176171
61,18,Salad,1539164432
61,19,Steamed vegetables,1546143964
61,20,Steamed vegetables,1543462204
61,21,Stir fry,1544693404
67,1,Salad,1542318616
67,2,Steamed vegetables,1540828408
67,3,Steamed vegetables,1540459804
67,4,Cook a dish,1540784036
67,5,Steamed vegetables,1538818486
67,6,Cook a dish,1541561940
67,7,Cook a dish,1539725770
67,8,Steamed vegetables,1543980984
67,9,Salad,1541260274
67,10,Stew,1536917828
67,11,Steamed vegetables,1541303484
67,12,Steamed vegetables,1536291172
67,13,Cook a dish,1537220139
67,14,Stew,1535880619
67,15,Salad,1543465408
67,16,Stir fry,1541650252
67,17,Stir fry,1545150042
67,18,Steamed vegetables,1541260782
67,19,Stir fry,1544242940
67,20,Stew,1545795468
67,21,Salad,1541151751
73,1,Cook a dish,1537544132
73,2,Salad,1537846204
73,3,Steamed vegetables,1541432852
73,4,Stew,1539229244
73,5,Steamed vegetables,1542750050
73,6,Stew,1544046170
73,7,Stew,1541086450
73,8,Stir fry,1543853996
73,9,Stir fry,1536399265
73,10,Salad,1537350061
73,11,Stew,1542447313
73,12,Stir fry,1540590073
73,13,Steamed vegetables,1544651026
73,14,Stir fry,1536528779
73,15,Stew,1543960141
73,16,Steamed vegetables,1536960604
73,17,Steamed vegetables,1537544542
73,18,Steamed vegetables,1545624028
73,19,Steamed vegetables,1536355858
73,20,Steamed vegetables,1545341847
73,21,Stir fry,1542037474
79,1,Steamed vegetables,1535945452
79,2,Steamed vegetables,1538213743
79,3,Steamed vegetables,1538019212
79,4,Stir fry,1541064604
79,5,Cook a dish,1541864086
79,6,Steamed vegetables,1536312729
79,7,Stir fry,1536744784
79,8,Cook a dish,1537069084
79,9,Cook a dish,1544521819
79,10,Stew,1545344948
79,11,Stir fry,1537176799
79,12,Stew,1540136208
79,13,Stir fry,1543548604
79,14,Salad,1543916181
79,15,Steamed vegetables,1535815818
79,16,Stir fry,1545859804
79,17,Steamed vegetables,1546058488
79,18,Salad,1537371078
79,19,Steamed vegetables,1540784268
79,20,Salad,1540159434
79,21,Steamed vegetables,1545708604
85,1,Salad,1538710612
85,2,Salad,1542728126
85,3,Stir fry,1543852500
85,4,Stew,1542231004
85,5,Cook a dish,1539186826
85,6,Salad,1545019116
85,7,Steamed vegetables,1537479083
85,8,Cook a dish,1539985384
85,9,Salad,1542752634
85,10,Steamed vegetables,1546231844
85,11,Salad,1539617582
85,12,Steamed vegetables,1541821444
85,13,Stew,1542923197
85,14,Steamed vegetables,1541390164
85,15,Cook a dish,1537738568
85,16,Cook a dish,1538278784
85,17,Cook a dish,1539424356
85,18,Cook a dish,1536744964
85,19,Stir fry,1545776182
85,20,Stir fry,1545064044
85,21,Stir fry,1540633729
91,1,Steamed vegetables,1540287422
91,2,Steamed vegetables,1543983644
91,3,Cook a dish,1542922866
91,4,Salad,1545838204
91,5,Salad,1545018260
91,6,Stew,1545776645
91,7,Stew,1540525704
91,8,Salad,1537263556
91,9,Stir fry,1545235594
91,10,Cook a dish,1541734480
91,11,Salad,1544326204
91,12,Salad,1543098055
91,13,Cook a dish,1542557830
91,14,Stir fry,1535859012
91,15,Cook a dish,1542577234
91,16,Salad,1546013374
91,17,Stir fry,1537501324
91,18,Stew,1540784036
91,19,Cook a dish,1545213552
91,20,Steamed vegetables,1543505404
91,21,Stir fry,1538667674
97,1,Salad,1537976518
97,2,Salad,1541758020
97,3,Stir fry,1543054837
97,4,Stew,1545994134
97,5,Steamed vegetables,1542384346
97,6,Salad,1540136208
97,7,Stew,1540547309
97,8,Salad,1539791878
97,9,Stir fry,1542320131
97,10,Stir fry,1537263004
97,11,Stew,1545105100
97,12,Stew,1542167388
97,13,Stew,1543918066
97,14,Stew,1539489524
97,15,Steamed vegetables,1544221332
97,16,Stew,1542190180
97,17,Stir fry,1537954608
97,18,Salad,1543333304
97,19,Salad,1537133656
97,20,Stir fry,1545233842
97,21,Salad,1542059368
103,1,Stir fry,1537457716
103,2,Salad,1544048851
103,3,Steamed vegetables,1537328452
103,4,Cook a dish,1544306579
103,5,Stew,1545452092
103,6,Steamed vegetables,1546185732
103,7,Stew,1539855004
103,8,Salad,1545020828
103,9,Steamed vegetables,1536507208
103,10,Steamed vegetables,1540288467
103,11,Cook a dish,1535967049
103,12,Steamed vegetables,1536528744
103,13,Cook a dish,1536247980
103,14,Steamed vegetables,1545840534
103,15,Steamed vegetables,1536636724
103,16,Steamed vegetables,1537889894
103,17,Salad,1543096699
103,18,Salad,1535988614
103,19,Cook a dish,1545819859
103,20,Cook a dish,1537111804
103,21,Cook a dish,1546034504
109,1,Salad,1537933404
109,2,Stir fry,1546097882
109,3,Stir fry,1544890758
109,4,Steamed vegetables,1535859032
109,5,Salad,1538905909
109,6,Salad,1539619006
109,7,Steamed vegetables,1543723244
109,8,Stir fry,1540524604
109,9,Cook a dish,1538906054
109,10,Stir fry,1543140250
109,11,Salad,1542190774
109,12,Steamed vegetables,1540395218
109,13,Cook a dish,1545105100
109,14,Steamed vegetables,1542491137
109,15,Salad,1546098838
109,16,Steamed vegetables,1543270233
109,17,Stew,1545709524
109,18,Steamed vegetables,1546228456
109,19,Stew,1543311004
109,20,Salad,1537738932
109,21,Steamed vegetables,1543073742
115,1,Salad,1539164432
115,2,Salad,1542039214
115,3,Stew,1546210234
115,4,Stew,1545710444
115,5,Stir fry,1545256760
115,6,Cook a dish,1543052141
115,7,Stew,1542102283
115,8,Salad,1540029380
115,9,Stir fry,1536031840
115,10,Cook a dish,1543397404
115,11,Salad,1543184148
115,12,Stew,1546227972
115,13,Cook a dish,1536204644
115,14,Stew,1543224604
115,15,Stir fry,1541758574
115,16,Salad,1542211192
115,17,Stir fry,1537220072
115,18,Stir fry,1543033228
115,19,Stew,1535945476
115,20,Cook a dish,1544261404
115,21,Cook a dish,1543225639
121,1,Stew,1546097404
121,2,Cook a dish,1538818204
121,3,Cook a dish,1537198732
121,4,Cook a dish,1541434424
121,5,Stew,1542360604
121,6,Cook a dish,1535794214
121,7,Steamed vegetables,1542145194
121,8,Salad,1538861976
121,9,Stew,1536075004
121,10,Cook a dish,1540786124
121,11,Steamed vegetables,1539856705
121,12,Stew,1539337759
121,13,Steamed vegetables,1545730665
121,14,Cook a dish,1538365684
121,15,Cook a dish,1543096360
121,16,Steamed vegetables,1537090692
121,17,Cook a dish,1541454719
121,18,Steamed vegetables,1540828876
121,19,Steamed vegetables,1545862139
121,20,Stew,1538472604
121,21,Salad,1545602879
127,1,Stir fry,1545040291
127,2,Stew,1538645936
127,3,Stir fry,1539077404
127,4,Steamed vegetables,1545905818
127,5,Stir fry,1541001014
127,6,Stir fry,1544477404
127,7,Stew,1538840656
127,8,Steamed vegetables,1545150910
127,9,Cook a dish,1537738386
127,10,Steamed vegetables,1540396716
127,11,Stir fry,1545020828
127,12,Stew,1544931004
127,13,Stir fry,1541324318
127,14,Cook a dish,1539207958
127,15,Salad,1542447313
127,16,Stew,1544326996
127,17,Stir fry,1539423511
127,18,Salad,1536355912
127,19,Stew,1544263762
127,20,Stir fry,1545494854
127,21,Stew,1543746694
133,1,Stew,1538927518
133,2,Steamed vegetables,1535794210
133,3,Stew,1544438214
133,4,Stew,1537695182
133,5,Stir fry,1536096664
133,6,Salad,1542123298
133,7,Steamed vegetables,1536831249
133,8,Steamed vegetables,1546227004
133,9,Stir fry,1543939294
133,10,Salad,1545147872
133,11,Cook a dish,1544567874
133,12,Cook a dish,1540396502
133,13,Stir fry,1536463804
133,14,Cook a dish,1539294056
133,15,Salad,1544995804
133,16,Stir fry,1541130892
133,17,Stir fry,1537436574
133,18,Salad,1543421482
133,19,Cook a dish,1540309024
133,20,Stir fry,1536334256
133,21,Steamed vegetables,1546270690
139,1,Cook a dish,1537825554
139,2,Stew,1545539872
139,3,Cook a dish,1539316644
139,4,Cook a dish,1537306701
139,5,Steamed vegetables,1544803912
139,6,Cook a dish,1545927894
139,7,Stir fry,1542924852
139,8,Stir fry,1539380138
139,9,Stir fry,1541886253
139,10,Stir fry,1540459804
139,11,Stir fry,1544609867
139,12,Salad,1536075102
139,13,Salad,1544694230
139,14,Salad,1544068924
139,15,Salad,1541261036
139,16,Cook a dish,1539574556
139,17,Cook a dish,1538451252
139,18,Steamed vegetables,1537155516
139,19,Steamed vegetables,1540677847
139,20,Stew,1543011284
139,21,Stir fry,1539467914
145,1,Stew,1538818627
145,2,Salad,1539445284
145,3,Steamed vegetables,1540503223
145,4,Steamed vegetables,1545623572
145,5,Cook a dish,1539402412
145,6,Cook a dish,1537025694
145,7,Stir fry,1539855760
145,8,Stir fry,1544520604
145,9,Salad,1537349696
145,10,Stew,1536788133
145,11,Steamed vegetables,1542514612
145,12,Steamed vegetables,1541693196
145,13,Cook a dish,1542534656
145,14,Cook a dish,1543464696
145,15,Cook a dish,1546229908
145,16,Stew,1538300740
145,17,Salad,1539445114
145,18,Stew,1539121844
145,19,Steamed vegetables,1538105512
145,20,Salad,1538343956
145,21,Cook a dish,1543333304
151,1,Stew,1538408536
151,2,Steamed vegetables,1541669677
151,3,Steamed vegetables,1538062204
151,4,Stir fry,1545623572
151,5,Salad,1536226351
151,6,Steamed vegetables,1541584349
151,7,Cook a dish,1545410218
151,8,Stir fry,1536291124
151,9,Steamed vegetables,1542556888
151,10,Stir fry,1539575084
151,11,Cook a dish,1542296106
151,12,Steamed vegetables,1536161422
151,13,Cook a dish,1543290100
151,14,Salad,1545042436
151,15,Steamed vegetables,1537111804
151,16,Stew,1542233097
151,17,Cook a dish,1545259394
151,18,Steamed vegetables,1542448549
151,19,Cook a dish,1540137218
151,20,Stew,1541238163
151,21,Steamed vegetables,1537457950
157,1,Stew,1540827940
157,2,Stew,1543744480
157,3,Stir fry,1539056412
157,4,Steamed vegetables,1544499812
157,5,Stir fry,1538062310
157,6,Steamed vegetables,1536982652
157,7,Salad,1537565985
157,8,Stew,1542879662
157,9,Cook a dish,1537457872
157,10,Steamed vegetables,1544998793
157,11,Steamed vegetables,1544609867
157,12,Salad,1542879333
157,13,Stew,1539337429
157,14,Stew,1544650615
157,15,Cook a dish,1542470154
157,16,Stir fry,1540460021
157,17,Stew,1540699228
157,18,Cook a dish,1546253454
157,19,Cook a dish,1535859028
157,20,Stir fry,1536507208
157,21,Salad,1543054163
163,1,Salad,1538603514
163,2,Cook a dish,1541194455
163,3,Cook a dish,1536442204
163,4,Stir fry,1538279016
163,5,Stir fry,1545021256
163,6,Steamed vegetables,1536809404
163,7,Cook a dish,1545172519
163,8,Salad,1542923197
163,9,Cook a dish,1544046553
163,10,Cook a dish,1543591804
163,11,Salad,1536787945
163,12,Stir fry,1539661504
163,13,Stir fry,1536701705
163,14,Stew,1545302173
163,15,Salad,1540051186
163,16,Steamed vegetables,1542837766
163,17,Salad,1537846972
163,18,Stew,1538084339
163,19,Cook a dish,1536809548
163,20,Cook a dish,1538192924
163,21,Stew,1540351804
169,1,Stir fry,1540980614
169,2,Steamed vegetables,1537176669
169,3,Salad,1536053404
169,4,Salad,1540740834
169,5,Stir fry,1536507276
169,6,Salad,1539402748
169,7,Stew,1537867998
169,8,Stew,1545323782
169,9,Cook a dish,1536269519
169,10,Salad,1543960520
169,11,Stir fry,1545993188
169,12,Stew,1546272148
169,13,Stir fry,1540547751
169,14,Stew,1540352440
169,15,Salad,1545233404
169,16,Salad,1543872604
169,17,Salad,1541237657
169,18,Salad,1544890758
169,19,Cook a dish,1537371744
169,20,Steamed vegetables,1538602466
169,21,Salad,1537695627
175,1,Stew,1544802240
175,2,Cook a dish,1540440364
175,3,Salad,1538062204
175,4,Stew,1537393354
175,5,Stir fry,1537760632
175,6,Stir fry,1536312629
175,7,Salad,1542404725
175,8,Stir fry,1543723980
175,9,Cook a dish,1536291052
175,10,Steamed vegetables,1543507910
175,11,Stir fry,1540807035
175,12,Steamed vegetables,1537717504
175,13,Stew,1542125944
175,14,Salad,1543551124
175,15,Stew,1543961657
175,16,Cook a dish,1545795932
175,17,Steamed vegetables,1542533717
175,18,Cook a dish,1542428176
175,19,Salad,1536680014
175,20,Steamed vegetables,1539014104
175,21,Steamed vegetables,1545171649
181,1,Cook a dish,1538300857
181,2,Steamed vegetables,1541540872
181,3,Stew,1542577549
181,4,Steamed vegetables,1540526804
181,5,Salad,1538344194
181,6,Salad,1537717144
181,7,Stir fry,1543872604
181,8,Steamed vegetables,1540742904
181,9,Stew,1545108124
181,10,Stir fry,1539683109
181,11,Salad,1538451748
181,12,Salad,1536939544
181,13,Salad,1539704714
181,14,Steamed vegetables,1540115209
181,15,Cook a dish,1537284604
181,16,Steamed vegetables,1542601364
181,17,Steamed vegetables,1540613244
181,18,Stir fry,1542924521
181,19,Stir fry,1545687004
181,20,Steamed vegetables,1540829344
181,21,Stew,1545712284
187,1,Stew,1541023834
187,2,Salad,1536723400
187,3,Steamed vegetables,1544825099
187,4,Salad,1540591188
187,5,Cook a dish,1543506836
187,6,Stew,1542924852
187,7,Steamed vegetables,1545258077
187,8,Salad,1543809292
187,9,Salad,1536572063
187,10,Cook a dish,1535815816
187,11,Salad,1546123794
187,12,Cook a dish,1540634629
187,13,Cook a dish,1539315332
187,14,Salad,1541086204
187,15,Stew,1535794207
187,16,Salad,1542320131
187,17,Cook a dish,1542145784
187,18,Steamed vegetables,1544762364
187,19,Salad,1537544214
187,20,Stir fry,1544911942
187,21,Steamed vegetables,1545559216
193,1,Cook a dish,1541778794
193,2,Stir fry,1541390944
193,3,Stew,1545688840
193,4,Stir fry,1537522204
193,5,Steamed vegetables,1536356074
193,6,Salad,1535988664
193,7,Salad,1537068604
193,8,Stir fry,1544761532
193,9,Stir fry,1536831298
193,10,Steamed vegetables,1545970164
193,11,Cook a dish,1545798252
193,12,Stir fry,1537501084
193,13,Cook a dish,1546078189
193,14,Cook a dish,1542060823
193,15,Steamed vegetables,1539683652
193,16,Steamed vegetables,1539445454
193,17,Cook a dish,1545690217
193,18,Salad,1542881636
193,19,Salad,1535902210
193,20,Salad,1546012900
193,21,Stir fry,1536874255
199,1,Salad,1541282389
199,2,Cook a dish,1537825459
199,3,Steamed vegetables,1539770269
199,4,Cook a dish,1536420724
199,5,Steamed vegetables,1537349988
199,6,Cook a dish,1538905619
199,7,Salad,1540850014
199,8,Salad,1543117284
199,9,Cook a dish,1543270580
199,10,Stew,1537090265
199,11,Stew,1541800399
199,12,Stew,1537133971
199,13,Cook a dish,1542666194
199,14,Cook a dish,1542383428
199,15,Cook a dish,1538559004
199,16,Stew,1544415804
199,17,Salad,1543333654
199,18,Stir fry,1539271804
199,19,Steamed vegetables,1545302173
199,20,Steamed vegetables,1536701662
199,21,Steamed vegetables,1537306275
205,1,Stew,1541475268
205,2,Salad,1540526804
205,3,Steamed vegetables,1546141564
205,4,Cook a dish,1540029380
205,5,Salad,1543573814
205,6,Stir fry,1539703804
205,7,Cook a dish,1546271176
205,8,Cook a dish,1544654314
205,9,Steamed vegetables,1541302716
205,10,Stir fry,1538322230
205,11,Stew,1538365324
205,12,Steamed vegetables,1545168604
205,13,Salad,1539012754
205,14,Salad,1545084359
205,15,Salad,1536334282
205,16,Stew,1541842204
205,17,Stir fry,1543614130
205,18,Stir fry,1539725953
205,19,Stir fry,1545258077
205,20,Cook a dish,1542837766
205,21,Salad,1536355966
211,1,Stir fry,1539251814
211,2,Stir fry,1538364964
211,3,Cook a dish,1537609029
211,4,Stew,1545236470
211,5,Stew,1545148740
211,6,Cook a dish,1537242016
211,7,Cook a dish,1537630204
211,8,Stir fry,1537479241
211,9,Salad,1543981364
211,10,Stew,1540935721
211,11,Stir fry,1546167014
211,12,Stew,1545515557
211,13,Stir fry,1538494204
211,14,Salad,1537328092
211,15,Stew,1537090448
211,16,Steamed vegetables,1536226372
211,17,Stir fry,1544956429
211,18,Cook a dish,1539595804
211,19,Salad,1544240588
211,20,Stir fry,1545731126
211,21,Salad,1539553479
217,1,Cook a dish,1542146669
217,2,Stir fry,1538257754
217,3,Stir fry,1539769529
217,4,Stir fry,1535945436
217,5,Stew,1542815182
217,6,Cook a dish,1536334308
217,7,Cook a dish,1543548604
217,8,Cook a dish,1541888234
217,9,Steamed vegetables,1543183462
217,10,Stew,1537933604
217,11,Steamed vegetables,1540850484
217,12,Stir fry,1535772604
217,13,Stew,1541994844
217,14,Cook a dish,1538861404
217,15,Stew,1538537532
217,16,Cook a dish,1537781683
217,17,Salad,1537932904
217,18,Steamed vegetables,1543852874
217,19,Stir fry,1545452988
217,20,Salad,1541023105
217,21,Stew,1541693470
223,1,Stew,1540288676
223,2,Cook a dish,1539704714
223,3,Stew,1543377212
223,4,Stir fry,1542449167
223,5,Steamed vegetables,1537501004
223,6,Salad,1538106160
223,7,Stir fry,1538667406
223,8,Steamed vegetables,1537738750
223,9,Stew,1544740339
223,10,Steamed vegetables,1535772604
223,11,Cook a dish,1541584349
223,12,Salad,1536701447
223,13,Stew,1536788274
223,14,Stir fry,1545257199
223,15,Stir fry,1543117284
223,16,Salad,1539661504
223,17,Salad,1544436209
223,18,Stew,1541131884
223,19,Salad,1537630376
223,20,Stew,1539813487
223,21,Steamed vegetables,1544631064
229,1,Salad,1544437813
229,2,Cook a dish,1542104041
229,3,Stew,1542190180
229,4,Stir fry,1536247848
229,5,Stew,1541885687
229,6,Salad,1540698316
229,7,Steamed vegetables,1545494404
229,8,Cook a dish,1542922866
229,9,Stir fry,1542493003
229,10,Steamed vegetables,1545947146
229,11,Stew,1544588668
229,12,Stew,1537112424
229,13,Steamed vegetables,1545969220
229,14,Salad,1543831642
229,15,Cook a dish,1543638644
229,16,Cook a dish,1536874459
229,17,Stir fry,1540958284
229,18,Stir fry,1545450748
229,19,Steamed vegetables,1539467230
229,20,Stir fry,1541303484
229,21,Stir fry,1540072397
235,1,Cook a dish,1543788059
235,2,Steamed vegetables,1543487017
235,3,Stew,1542447313
235,4,Cook a dish,1542123004
235,5,Cook a dish,1543118644
235,6,Cook a dish,1540654882
235,7,Cook a dish,1544717488
235,8,Stir fry,1540893937
235,9,Steamed vegetables,1537219804
235,10,Steamed vegetables,1545751804
235,11,Steamed vegetables,1541648348
235,12,Steamed vegetables,1540956844
235,13,Cook a dish,1539272290
235,14,Stew,1537609284
235,15,Stew,1541606224
235,16,Cook a dish,1540807501
235,17,Stir fry,1544844604
235,18,Cook a dish,1546252484
235,19,Cook a dish,1538840656
235,20,Stew,1545494854
235,21,Salad,1546228456
241,1,Steamed vegetables,1540763590
241,2,Stir fry,1538300506
241,3,Stir fry,1537781404
241,4,Steamed vegetables,1539943141
241,5,Cook a dish,1543139909
241,6,Steamed vegetables,1541583273
241,7,Stir fry,1537976314
241,8,Salad,1539511134
241,9,Salad,1545017832
241,10,Stew,1537932604
241,11,Steamed vegetables,1538473479
241,12,Stew,1545082635
241,13,Cook a dish,1542405339
241,14,Cook a dish,1538819473
241,15,Salad,1540223440
241,16,Cook a dish,1541346952
241,17,Cook a dish,1543529517
241,18,Salad,1537522447
241,19,Stew,1546121399
241,20,Stew,1539401740
241,21,Steamed vegetables,1545083928
247,1,Stir fry,1540397144
247,2,Cook a dish,1544716660
247,3,Stew,1539834156
247,4,Cook a dish,1535772604
247,5,Stir fry,1542125062
247,6,Steamed vegetables,1537025462
247,7,Stir fry,1537955214
247,8,Stew,1544715832
247,9,Salad,1539337594
247,10,Cook a dish,1542017605
247,11,Cook a dish,1541456034
247,12,Steamed vegetables,1537738204
247,13,Stew,1546165090
247,14,Steamed vegetables,1540330415
247,15,Steamed vegetables,1536096634
247,16,Stir fry,1543291144
247,17,Steamed vegetables,1540720149
247,18,Stir fry,1538667808
247,19,Stew,1541734480
247,20,Steamed vegetables,1542317707
247,21,Steamed vegetables,1536139855
253,1,Cook a dish,1540245460
253,2,Salad,1539165217
253,3,Salad,1539856894
253,4,Salad,1539315332
253,5,Stir fry,1542687804
253,6,Salad,1540525484
253,7,Cook a dish,1538926934
253,8,Salad,1541866342
253,9,Stew,1542037184
253,10,Stir fry,1541001256
253,11,Cook a dish,1538365324
253,12,Stew,1544412604
253,13,Stir fry,1543420066
253,14,Cook a dish,1537392904
253,15,Steamed vegetables,1544801404
253,16,Stir fry,1538884012
253,17,Steamed vegetables,1545946204
253,18,Steamed vegetables,1545926954
253,19,Salad,1540503442
253,20,Salad,1537349550
253,21,Steamed vegetables,1541367522
259,1,Salad,1537393129
259,2,Salad,1537047240
259,3,Steamed vegetables,1539078934
259,4,Stir fry,1537738841
259,5,Steamed vegetables,1539705078
259,6,Cook a dish,1545147004
259,7,Stir fry,1542362739
259,8,Steamed vegetables,1537846972
259,9,Salad,1537177124
259,10,Stew,1542038344
259,11,Stew,1542814204
259,12,Salad,1543614493
259,13,Salad,1546293265
259,14,Cook a dish,1538364964
259,15,Stew,1542620121
259,16,Stew,1540482058
259,17,Steamed vegetables,1537911202
259,18,Stir fry,1544931428
259,19,Stew,1543139568
259,20,Stew,1537889502
259,21,Stir fry,1539595981
265,1,Cook a dish,1538796884
265,2,Salad,1541518204
265,3,Stew,1541066809
